,Unnamed: 0,dataset_name,input_size,output_size
55,55,23_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,8,1
56,56,23_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,8,1
57,57,23_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,8,1
58,58,23_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,8,1
59,59,23_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,8,1
0,0,23_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,107,15
1,1,23_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,107,15
2,2,23_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,107,15
3,3,23_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,107,15
0,0,23_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,93,15
1,1,23_Y.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,93,15
2,2,23_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,93,15
3,3,23_Y.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,93,15
0,0,23_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays1,15,15
1,1,23_AA.v1.l0.ds1.l_combo0.ds_combo2.idays30.odays7,15,15
2,2,23_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays1,15,15
3,3,23_AA.v1.l0.ds1.l_combo0.ds_combo2.idays60.odays7,15,15
4,4,23_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays1,64,15
5,5,23_AA.v1.l0.ds1.l_combo0.ds_combo3.idays30.odays7,64,15
6,6,23_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays1,64,15
7,7,23_AA.v1.l0.ds1.l_combo0.ds_combo3.idays60.odays7,64,15
8,8,23_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays1,28,15
9,9,23_AA.v1.l0.ds1.l_combo0.ds_combo4.idays30.odays7,28,15
10,10,23_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays1,28,15
11,11,23_AA.v1.l0.ds1.l_combo0.ds_combo4.idays60.odays7,28,15
0,0,23_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,107,15
1,1,23_AB.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,107,15
2,2,23_AB.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,107,15
3,3,23_AB.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,107,15
0,0,23_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,84,15
1,1,23_AD.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,84,15
2,2,23_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,84,15
3,3,23_AD.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,84,15
0,0,24_E.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays1,90,90
1,1,24_E.v1.l0.ds1.l_combo0.ds_combo1.idays30.odays7,90,90
2,2,24_E.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays1,90,90
3,3,24_E.v1.l0.ds1.l_combo0.ds_combo1.idays60.odays7,90,90
0,0,24_H.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays1,6,6
1,1,24_H.v1.l1.ds1.l_combo0.ds_combo1.idays30.odays7,6,6
2,2,24_H.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays1,6,6
3,3,24_H.v1.l1.ds1.l_combo0.ds_combo1.idays60.odays7,6,6
4,4,24_H.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays1,6,6
5,5,24_H.v1.l1.ds1.l_combo1.ds_combo1.idays30.odays7,6,6
6,6,24_H.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays1,6,6
7,7,24_H.v1.l1.ds1.l_combo1.ds_combo1.idays60.odays7,6,6
8,8,24_H.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays1,6,6
9,9,24_H.v1.l1.ds1.l_combo2.ds_combo1.idays30.odays7,6,6
10,10,24_H.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays1,6,6
11,11,24_H.v1.l1.ds1.l_combo2.ds_combo1.idays60.odays7,6,6
12,12,24_H.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays1,6,6
13,13,24_H.v1.l1.ds1.l_combo3.ds_combo1.idays30.odays7,6,6
14,14,24_H.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays1,6,6
15,15,24_H.v1.l1.ds1.l_combo3.ds_combo1.idays60.odays7,6,6
16,16,24_H.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays1,6,6
17,17,24_H.v1.l1.ds1.l_combo4.ds_combo1.idays30.odays7,6,6
18,18,24_H.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays1,6,6
19,19,24_H.v1.l1.ds1.l_combo4.ds_combo1.idays60.odays7,6,6
20,20,24_H.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays1,6,6
21,21,24_H.v1.l1.ds1.l_combo5.ds_combo1.idays30.odays7,6,6
22,22,24_H.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays1,6,6
23,23,24_H.v1.l1.ds1.l_combo5.ds_combo1.idays60.odays7,6,6
24,24,24_H.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays1,6,6
25,25,24_H.v1.l1.ds1.l_combo6.ds_combo1.idays30.odays7,6,6
26,26,24_H.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays1,6,6
27,27,24_H.v1.l1.ds1.l_combo6.ds_combo1.idays60.odays7,6,6
28,28,24_H.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays1,6,6
29,29,24_H.v1.l1.ds1.l_combo7.ds_combo1.idays30.odays7,6,6
30,30,24_H.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays1,6,6
31,31,24_H.v1.l1.ds1.l_combo7.ds_combo1.idays60.odays7,6,6
32,32,24_H.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays1,6,6
33,33,24_H.v1.l1.ds1.l_combo8.ds_combo1.idays30.odays7,6,6
34,34,24_H.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays1,6,6
35,35,24_H.v1.l1.ds1.l_combo8.ds_combo1.idays60.odays7,6,6
36,36,24_H.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays1,6,6
37,37,24_H.v1.l1.ds1.l_combo9.ds_combo1.idays30.odays7,6,6
38,38,24_H.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays1,6,6
39,39,24_H.v1.l1.ds1.l_combo9.ds_combo1.idays60.odays7,6,6
40,40,24_H.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays1,6,6
41,41,24_H.v1.l1.ds1.l_combo10.ds_combo1.idays30.odays7,6,6
42,42,24_H.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays1,6,6
43,43,24_H.v1.l1.ds1.l_combo10.ds_combo1.idays60.odays7,6,6
44,44,24_H.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays1,6,6
45,45,24_H.v1.l1.ds1.l_combo11.ds_combo1.idays30.odays7,6,6
46,46,24_H.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,6,6
47,47,24_H.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays7,6,6
48,48,24_H.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays1,6,6
49,49,24_H.v1.l1.ds1.l_combo12.ds_combo1.idays30.odays7,6,6
50,50,24_H.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays1,6,6
51,51,24_H.v1.l1.ds1.l_combo12.ds_combo1.idays60.odays7,6,6
52,52,24_H.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays1,6,6
53,53,24_H.v1.l1.ds1.l_combo13.ds_combo1.idays30.odays7,6,6
54,54,24_H.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays1,6,6
55,55,24_H.v1.l1.ds1.l_combo13.ds_combo1.idays60.odays7,6,6
56,56,24_H.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays1,6,6
57,57,24_H.v1.l1.ds1.l_combo14.ds_combo1.idays30.odays7,6,6
58,58,24_H.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays1,6,6
59,59,24_H.v1.l1.ds1.l_combo14.ds_combo1.idays60.odays7,6,6
0,0,24_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,209
1,1,24_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,209
2,2,24_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,209
3,3,24_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,209
0,0,24_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,15
1,1,24_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,15
2,2,24_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,15
3,3,24_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,15
4,4,24_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,15
5,5,24_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,15
6,6,24_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,15
7,7,24_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,15
8,8,24_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,15
9,9,24_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,15
10,10,24_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,15
11,11,24_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,15
12,12,24_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,15
13,13,24_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,15
14,14,24_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,15
15,15,24_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,15
16,16,24_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,15
17,17,24_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,15
18,18,24_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,15
19,19,24_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,15
20,20,24_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,15
21,21,24_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,15
22,22,24_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,15
23,23,24_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,15
24,24,24_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,7
25,25,24_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,7
26,26,24_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,7
27,27,24_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,7
28,28,24_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,15
29,29,24_J.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,15
30,30,24_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,15
31,31,24_J.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,15
32,32,24_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,15
33,33,24_J.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,15
34,34,24_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,15
35,35,24_J.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,15
36,36,24_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,11
37,37,24_J.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,11
38,38,24_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,11
39,39,24_J.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,11
40,40,24_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,11
41,41,24_J.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,11
42,42,24_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,11
43,43,24_J.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,11
44,44,24_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,15
45,45,24_J.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,15
46,46,24_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,15
47,47,24_J.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,15
48,48,24_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,15
49,49,24_J.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,15
50,50,24_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,15
51,51,24_J.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,15
52,52,24_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,15
53,53,24_J.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,15
54,54,24_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,15
55,55,24_J.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,15
56,56,24_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,15
57,57,24_J.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,15
58,58,24_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,15
59,59,24_J.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,15
0,0,24_S.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,209
1,1,24_S.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,209
2,2,24_S.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,209
3,3,24_S.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,209
0,0,24_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,209
1,1,24_T.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,209
2,2,24_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,209
3,3,24_T.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,209
0,0,24_U.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,15
1,1,24_U.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,15
2,2,24_U.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,15
3,3,24_U.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,15
4,4,24_U.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,15
5,5,24_U.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,15
6,6,24_U.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,15
7,7,24_U.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,15
8,8,24_U.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,15
9,9,24_U.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,15
10,10,24_U.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,15
11,11,24_U.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,15
12,12,24_U.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,15
13,13,24_U.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,15
14,14,24_U.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,15
15,15,24_U.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,15
16,16,24_U.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,15
17,17,24_U.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,15
18,18,24_U.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,15
19,19,24_U.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,15
20,20,24_U.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,15
21,21,24_U.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,15
22,22,24_U.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,15
23,23,24_U.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,15
24,24,24_U.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,7
25,25,24_U.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,7
26,26,24_U.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,7
27,27,24_U.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,7
28,28,24_U.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,15
29,29,24_U.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,15
30,30,24_U.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,15
31,31,24_U.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,15
32,32,24_U.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,15
33,33,24_U.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,15
34,34,24_U.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,15
35,35,24_U.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,15
36,36,24_U.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,11
37,37,24_U.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,11
38,38,24_U.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,11
39,39,24_U.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,11
40,40,24_U.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,11
41,41,24_U.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,11
42,42,24_U.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,11
43,43,24_U.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,11
44,44,24_U.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,15
45,45,24_U.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,15
46,46,24_U.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,15
47,47,24_U.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,15
48,48,24_U.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,15
49,49,24_U.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,15
50,50,24_U.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,15
51,51,24_U.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,15
52,52,24_U.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,15
53,53,24_U.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,15
54,54,24_U.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,15
55,55,24_U.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,15
56,56,24_U.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,15
57,57,24_U.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,15
58,58,24_U.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,15
59,59,24_U.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,15
0,0,24_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,15
1,1,24_V.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,15
2,2,24_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,15
3,3,24_V.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,15
4,4,24_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,15
5,5,24_V.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,15
6,6,24_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,15
7,7,24_V.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,15
8,8,24_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,15
9,9,24_V.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,15
10,10,24_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,15
11,11,24_V.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,15
12,12,24_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,15
13,13,24_V.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,15
14,14,24_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,15
15,15,24_V.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,15
16,16,24_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,15
17,17,24_V.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,15
18,18,24_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,15
19,19,24_V.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,15
20,20,24_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,15
21,21,24_V.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,15
22,22,24_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,15
23,23,24_V.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,15
24,24,24_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,7
25,25,24_V.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,7
26,26,24_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,7
27,27,24_V.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays7,6,7
28,28,24_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays1,13,15
29,29,24_V.v1.l1.ds0.l_combo7.ds_combo0.idays30.odays7,13,15
30,30,24_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays1,13,15
31,31,24_V.v1.l1.ds0.l_combo7.ds_combo0.idays60.odays7,13,15
32,32,24_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays1,13,15
33,33,24_V.v1.l1.ds0.l_combo8.ds_combo0.idays30.odays7,13,15
34,34,24_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays1,13,15
35,35,24_V.v1.l1.ds0.l_combo8.ds_combo0.idays60.odays7,13,15
36,36,24_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays1,10,11
37,37,24_V.v1.l1.ds0.l_combo9.ds_combo0.idays30.odays7,10,11
38,38,24_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays1,10,11
39,39,24_V.v1.l1.ds0.l_combo9.ds_combo0.idays60.odays7,10,11
40,40,24_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays1,10,11
41,41,24_V.v1.l1.ds0.l_combo10.ds_combo0.idays30.odays7,10,11
42,42,24_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays1,10,11
43,43,24_V.v1.l1.ds0.l_combo10.ds_combo0.idays60.odays7,10,11
44,44,24_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays1,13,15
45,45,24_V.v1.l1.ds0.l_combo11.ds_combo0.idays30.odays7,13,15
46,46,24_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays1,13,15
47,47,24_V.v1.l1.ds0.l_combo11.ds_combo0.idays60.odays7,13,15
48,48,24_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays1,13,15
49,49,24_V.v1.l1.ds0.l_combo12.ds_combo0.idays30.odays7,13,15
50,50,24_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays1,13,15
51,51,24_V.v1.l1.ds0.l_combo12.ds_combo0.idays60.odays7,13,15
52,52,24_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays1,13,15
53,53,24_V.v1.l1.ds0.l_combo13.ds_combo0.idays30.odays7,13,15
54,54,24_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays1,13,15
55,55,24_V.v1.l1.ds0.l_combo13.ds_combo0.idays60.odays7,13,15
56,56,24_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays1,13,15
57,57,24_V.v1.l1.ds0.l_combo14.ds_combo0.idays30.odays7,13,15
58,58,24_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays1,13,15
59,59,24_V.v1.l1.ds0.l_combo14.ds_combo0.idays60.odays7,13,15
0,0,24_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,182,209
1,1,24_W.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,182,209
2,2,24_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,182,209
3,3,24_W.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,182,209
0,0,25_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays1,148,15
1,1,25_G.v1.l0.ds0.l_combo0.ds_combo0.idays30.odays7,148,15
2,2,25_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays1,148,15
3,3,25_G.v1.l0.ds0.l_combo0.ds_combo0.idays60.odays7,148,15
0,0,25_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays1,13,1
1,1,25_J.v1.l1.ds0.l_combo0.ds_combo0.idays30.odays7,13,1
2,2,25_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays1,13,1
3,3,25_J.v1.l1.ds0.l_combo0.ds_combo0.idays60.odays7,13,1
4,4,25_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays1,13,1
5,5,25_J.v1.l1.ds0.l_combo1.ds_combo0.idays30.odays7,13,1
6,6,25_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays1,13,1
7,7,25_J.v1.l1.ds0.l_combo1.ds_combo0.idays60.odays7,13,1
8,8,25_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays1,13,1
9,9,25_J.v1.l1.ds0.l_combo2.ds_combo0.idays30.odays7,13,1
10,10,25_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays1,13,1
11,11,25_J.v1.l1.ds0.l_combo2.ds_combo0.idays60.odays7,13,1
12,12,25_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays1,13,1
13,13,25_J.v1.l1.ds0.l_combo3.ds_combo0.idays30.odays7,13,1
14,14,25_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays1,13,1
15,15,25_J.v1.l1.ds0.l_combo3.ds_combo0.idays60.odays7,13,1
16,16,25_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays1,13,1
17,17,25_J.v1.l1.ds0.l_combo4.ds_combo0.idays30.odays7,13,1
18,18,25_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays1,13,1
19,19,25_J.v1.l1.ds0.l_combo4.ds_combo0.idays60.odays7,13,1
20,20,25_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays1,13,1
21,21,25_J.v1.l1.ds0.l_combo5.ds_combo0.idays30.odays7,13,1
22,22,25_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays1,13,1
23,23,25_J.v1.l1.ds0.l_combo5.ds_combo0.idays60.odays7,13,1
24,24,25_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays1,6,1
25,25,25_J.v1.l1.ds0.l_combo6.ds_combo0.idays30.odays7,6,1
26,26,25_J.v1.l1.ds0.l_combo6.ds_combo0.idays60.odays1,6,1
